,TaskTypeID,SubTaskTypeID,AppointmentStatus,LanguageID,ForcedAppointment,SameDayAsApplied,LobbyBureauID,DayNumberOfWeek,DayNumberOfMonth,AppHour,Attempts,Reschedules,NoShows
45045,162,210,1,1,0,0.0,2,4.0,29.0,10,2.0,0.0,0.0
45047,162,209,1,1,0,0.0,4,5.0,7.0,9,0.0,0.0,0.0
45049,162,209,1,8,0,0.0,5,4.0,12.0,8,0.0,0.0,0.0
45050,162,209,0,1,0,0.0,1,5.0,2.0,14,0.0,0.0,1.0
45051,162,209,1,1,0,0.0,5,3.0,20.0,13,0.0,0.0,0.0
45052,162,209,1,1,0,0.0,3,3.0,3.0,8,0.0,0.0,0.0
45053,162,210,1,1,0,0.0,2,1.0,18.0,7,0.0,0.0,0.0
45055,162,210,1,1,0,0.0,2,1.0,2.0,12,0.0,1.0,1.0
45058,162,210,1,1,0,0.0,2,5.0,31.0,14,2.0,0.0,0.0
45059,162,209,1,1,0,0.0,1,2.0,3.0,8,0.0,0.0,0.0
45060,162,209,0,1,0,0.0,1,4.0,16.0,12,0.0,0.0,1.0
45061,162,211,1,1,0,0.0,7,2.0,27.0,9,0.0,0.0,0.0
45062,162,209,1,1,0,0.0,7,3.0,24.0,13,0.0,0.0,0.0
45063,162,209,0,1,0,0.0,2,4.0,28.0,13,0.0,0.0,1.0
45064,162,209,1,1,0,0.0,5,3.0,10.0,14,0.0,0.0,0.0
45065,162,209,1,17,0,0.0,5,4.0,2.0,9,0.0,0.0,0.0
45066,162,209,1,1,0,0.0,7,2.0,16.0,9,0.0,0.0,0.0
45067,162,209,1,1,0,0.0,1,2.0,2.0,10,0.0,0.0,0.0
45069,162,209,1,1,0,0.0,7,2.0,3.0,13,0.0,0.0,0.0
45070,162,210,1,1,0,0.0,2,4.0,23.0,8,2.0,0.0,0.0
45071,162,210,1,1,0,0.0,7,4.0,20.0,9,1.0,0.0,0.0
45073,162,209,0,1,0,0.0,1,3.0,10.0,14,0.0,1.0,2.0
45075,162,210,1,1,0,0.0,2,2.0,4.0,16,1.0,0.0,0.0
45076,162,210,0,1,0,0.0,2,4.0,16.0,10,2.0,0.0,1.0
45077,162,210,1,1,0,0.0,2,1.0,3.0,10,1.0,0.0,0.0
45078,162,209,1,1,0,0.0,7,3.0,5.0,8,0.0,0.0,0.0
45081,162,209,1,1,0,0.0,4,3.0,26.0,11,0.0,0.0,1.0
45082,162,209,1,1,0,0.0,7,2.0,16.0,11,0.0,0.0,0.0
45085,162,210,1,1,0,0.0,2,2.0,21.0,14,1.0,0.0,0.0
45086,162,209,1,1,1,0.0,1,2.0,26.0,9,0.0,1.0,1.0
45087,162,209,1,17,0,0.0,1,3.0,25.0,10,0.0,1.0,1.0
45088,162,209,1,1,0,0.0,3,4.0,15.0,14,0.0,2.0,1.0
45089,162,209,0,1,0,0.0,2,5.0,8.0,14,0.0,0.0,1.0
45090,162,209,0,1,0,0.0,5,3.0,28.0,13,0.0,0.0,1.0
45091,162,209,0,1,0,0.0,1,5.0,7.0,12,0.0,0.0,1.0
45093,162,210,1,18,0,0.0,5,4.0,21.0,9,0.0,1.0,0.0
45094,162,209,1,1,0,0.0,7,4.0,19.0,9,0.0,0.0,0.0
45095,162,209,1,1,0,0.0,4,2.0,25.0,9,0.0,0.0,0.0
45096,162,210,1,9,0,0.0,7,3.0,8.0,9,1.0,0.0,0.0
45097,162,209,0,1,0,0.0,1,2.0,4.0,15,0.0,0.0,1.0
45098,162,209,1,3,0,0.0,7,4.0,9.0,13,0.0,1.0,1.0
45099,162,210,1,1,0,0.0,2,2.0,12.0,12,0.0,1.0,1.0
45100,162,209,0,1,0,0.0,3,2.0,26.0,8,0.0,0.0,1.0
45101,162,210,1,1,0,0.0,2,3.0,24.0,8,2.0,0.0,0.0
45102,162,210,1,1,0,0.0,5,3.0,26.0,11,1.0,0.0,0.0
45103,162,210,1,1,0,0.0,6,3.0,3.0,8,1.0,0.0,0.0
45104,162,210,1,1,0,0.0,7,5.0,20.0,13,0.0,0.0,0.0
45105,162,210,1,1,0,0.0,2,4.0,14.0,13,0.0,0.0,0.0
45106,162,209,1,7,0,0.0,4,4.0,29.0,13,0.0,0.0,0.0
45107,162,209,1,1,0,0.0,1,2.0,18.0,10,0.0,1.0,1.0
45108,162,210,1,1,0,0.0,6,3.0,11.0,14,0.0,0.0,0.0
45110,162,209,1,1,0,0.0,5,2.0,7.0,9,0.0,0.0,0.0
45113,162,209,0,1,0,0.0,3,3.0,26.0,8,0.0,0.0,1.0
45114,162,210,1,8,0,0.0,2,2.0,31.0,13,1.0,1.0,0.0
45115,162,209,1,1,0,0.0,1,5.0,29.0,8,0.0,0.0,0.0
45117,162,209,0,1,0,0.0,4,1.0,29.0,9,0.0,0.0,1.0
45119,162,210,1,1,0,0.0,2,3.0,28.0,10,2.0,2.0,1.0
45120,162,209,1,1,0,0.0,7,4.0,13.0,9,0.0,1.0,0.0
45121,162,209,1,1,0,0.0,1,2.0,18.0,13,0.0,0.0,0.0
45122,162,209,1,1,0,0.0,7,4.0,9.0,13,0.0,0.0,0.0
45124,162,209,1,1,0,0.0,2,4.0,5.0,13,0.0,0.0,0.0
45125,162,209,1,1,0,0.0,7,5.0,13.0,14,0.0,0.0,0.0
45126,162,209,1,1,0,0.0,3,1.0,24.0,13,0.0,0.0,0.0
45127,162,209,0,1,0,0.0,1,5.0,10.0,13,0.0,0.0,1.0
45128,162,210,1,1,0,0.0,2,3.0,5.0,14,1.0,0.0,0.0
45131,162,209,1,8,0,0.0,7,4.0,25.0,9,0.0,0.0,0.0
45132,162,209,1,1,0,1.0,4,3.0,24.0,11,0.0,0.0,0.0
45133,162,210,0,1,0,0.0,6,1.0,24.0,13,2.0,0.0,1.0
45134,162,209,1,1,0,0.0,2,3.0,22.0,12,0.0,0.0,0.0
45135,162,210,1,1,0,0.0,6,3.0,3.0,8,1.0,0.0,0.0
45136,162,210,1,1,0,0.0,2,2.0,30.0,10,1.0,0.0,0.0
45139,162,209,1,8,0,0.0,5,5.0,22.0,9,0.0,1.0,1.0
45140,162,210,1,1,0,0.0,4,2.0,27.0,13,1.0,0.0,0.0
45141,162,210,0,1,0,0.0,2,4.0,23.0,13,2.0,0.0,1.0
45144,162,210,1,1,0,0.0,2,1.0,3.0,11,1.0,0.0,0.0
45145,162,210,1,9,0,0.0,2,2.0,3.0,10,0.0,0.0,0.0
45146,162,210,1,1,0,0.0,2,3.0,10.0,7,1.0,1.0,0.0
45147,162,209,1,1,0,0.0,3,2.0,30.0,13,0.0,0.0,0.0
45148,162,209,1,1,0,0.0,1,1.0,11.0,10,0.0,0.0,0.0
45150,162,209,1,1,0,0.0,2,2.0,28.0,12,0.0,0.0,0.0
45151,162,209,1,27,0,0.0,4,2.0,2.0,14,0.0,0.0,0.0
45153,162,209,1,1,0,0.0,7,5.0,8.0,9,0.0,0.0,0.0
45154,162,209,0,1,0,0.0,7,1.0,10.0,9,0.0,0.0,1.0
45156,162,210,1,1,0,0.0,2,1.0,24.0,13,2.0,0.0,0.0
45158,162,210,1,1,0,0.0,5,4.0,30.0,13,1.0,1.0,0.0
45160,162,209,1,1,0,0.0,4,3.0,1.0,13,0.0,0.0,0.0
45161,162,209,0,1,0,0.0,6,4.0,18.0,13,0.0,1.0,2.0
45162,162,209,1,1,0,0.0,1,1.0,17.0,9,0.0,0.0,0.0
45163,162,210,1,1,0,0.0,2,5.0,27.0,12,1.0,0.0,1.0
45164,162,209,0,8,0,0.0,1,2.0,18.0,9,0.0,0.0,1.0
45165,162,210,1,1,0,0.0,2,5.0,17.0,14,1.0,0.0,0.0
45166,162,210,0,1,0,0.0,2,5.0,3.0,8,2.0,0.0,1.0
45169,162,209,1,1,0,0.0,4,4.0,28.0,8,0.0,0.0,0.0
45170,162,210,1,17,0,0.0,7,4.0,6.0,8,1.0,0.0,0.0
45171,162,209,1,1,0,0.0,1,5.0,2.0,13,0.0,0.0,0.0
45172,162,210,0,1,0,0.0,2,4.0,29.0,10,2.0,0.0,1.0
45173,162,209,0,1,0,0.0,1,3.0,17.0,13,0.0,0.0,1.0
45174,162,209,0,1,0,0.0,6,5.0,16.0,14,0.0,0.0,1.0
45175,162,209,1,1,0,0.0,5,5.0,28.0,9,0.0,0.0,0.0
45176,162,210,1,1,0,0.0,2,2.0,2.0,13,1.0,1.0,1.0
45178,162,210,1,1,0,0.0,2,5.0,26.0,14,1.0,0.0,0.0
45179,162,209,1,1,0,0.0,1,2.0,18.0,14,0.0,0.0,0.0
45180,162,209,1,9,0,0.0,7,1.0,19.0,9,0.0,0.0,0.0
45181,162,209,1,1,0,0.0,1,2.0,20.0,9,0.0,0.0,0.0
45182,162,209,1,1,0,0.0,7,1.0,20.0,8,0.0,1.0,1.0
45183,162,210,0,1,0,0.0,2,3.0,5.0,8,0.0,0.0,2.0
45184,162,210,0,1,0,0.0,6,2.0,3.0,13,0.0,1.0,2.0
45185,162,209,1,1,0,1.0,8,2.0,16.0,14,0.0,0.0,0.0
45186,162,210,0,1,0,0.0,2,4.0,27.0,14,2.0,0.0,1.0
45187,162,209,1,1,0,0.0,1,4.0,6.0,12,0.0,0.0,0.0
45188,162,209,1,17,0,0.0,4,1.0,29.0,9,0.0,0.0,0.0
45189,162,209,0,1,0,0.0,1,3.0,15.0,14,0.0,0.0,1.0
45190,162,209,1,1,0,0.0,1,1.0,23.0,12,0.0,1.0,1.0
45191,162,210,1,1,0,0.0,2,3.0,10.0,8,1.0,0.0,0.0
45192,162,210,1,1,0,0.0,2,3.0,15.0,10,1.0,0.0,0.0
45193,162,210,1,1,0,0.0,2,2.0,4.0,14,1.0,1.0,0.0
45194,162,209,1,13,0,0.0,5,1.0,29.0,14,0.0,0.0,0.0
45195,162,210,1,1,0,0.0,2,4.0,16.0,13,1.0,0.0,0.0
45196,162,210,1,1,0,0.0,2,3.0,22.0,7,1.0,0.0,0.0
45197,162,209,1,1,0,0.0,1,4.0,5.0,14,0.0,0.0,0.0
45200,162,209,1,1,0,0.0,1,2.0,4.0,10,0.0,0.0,0.0
45201,162,209,1,1,0,0.0,1,5.0,9.0,12,0.0,2.0,2.0
45202,162,210,0,1,0,0.0,5,3.0,5.0,14,2.0,0.0,1.0
45203,162,210,1,1,0,0.0,5,5.0,3.0,13,1.0,0.0,0.0
45204,162,210,0,1,0,0.0,2,2.0,25.0,8,2.0,0.0,1.0
45205,162,209,1,1,0,0.0,7,1.0,30.0,13,0.0,0.0,0.0
45207,162,209,1,1,0,0.0,2,3.0,5.0,14,0.0,0.0,0.0
45208,162,209,1,1,0,1.0,4,2.0,6.0,11,0.0,0.0,0.0
45210,162,210,1,1,0,1.0,2,1.0,6.0,13,1.0,0.0,0.0
45211,162,209,0,1,0,0.0,2,1.0,27.0,10,0.0,0.0,2.0
45213,162,210,1,16,0,0.0,7,1.0,11.0,9,0.0,0.0,0.0
45214,162,210,1,1,0,0.0,2,1.0,11.0,14,0.0,1.0,0.0
45215,162,209,1,1,0,0.0,2,4.0,5.0,7,0.0,0.0,0.0
45216,162,209,1,1,0,0.0,4,4.0,9.0,9,0.0,0.0,0.0
45218,162,209,1,1,0,0.0,5,4.0,14.0,13,0.0,1.0,1.0
45221,162,209,1,1,0,0.0,4,2.0,18.0,9,0.0,1.0,1.0
45222,162,210,0,1,0,0.0,2,1.0,9.0,7,0.0,0.0,1.0
45226,162,210,1,1,0,0.0,7,2.0,19.0,13,0.0,1.0,0.0
45227,162,210,1,1,0,0.0,6,3.0,5.0,14,1.0,0.0,0.0
45229,162,209,1,6,0,0.0,3,5.0,14.0,8,0.0,0.0,0.0
45230,162,209,1,1,1,0.0,1,2.0,27.0,13,0.0,1.0,0.0
45231,162,209,1,1,0,0.0,4,3.0,14.0,13,0.0,1.0,1.0
45232,162,210,1,1,0,0.0,2,5.0,2.0,8,1.0,0.0,0.0
45233,162,210,1,1,0,0.0,2,1.0,18.0,14,0.0,0.0,1.0
45234,162,210,1,1,0,0.0,2,2.0,21.0,13,1.0,0.0,0.0
45235,162,209,1,1,0,0.0,1,1.0,13.0,13,0.0,1.0,1.0
45237,162,210,1,1,0,0.0,4,4.0,12.0,8,0.0,0.0,0.0
45238,162,209,1,8,0,0.0,5,2.0,17.0,14,0.0,0.0,0.0
45240,162,209,0,1,0,0.0,1,2.0,17.0,8,0.0,0.0,1.0
45241,162,210,1,1,0,0.0,6,2.0,16.0,9,1.0,0.0,0.0
45242,162,209,1,1,0,0.0,1,4.0,27.0,12,0.0,0.0,0.0
45243,162,210,1,1,0,0.0,7,5.0,16.0,13,1.0,0.0,0.0
45244,162,209,1,1,0,0.0,6,1.0,15.0,9,0.0,0.0,0.0
45245,162,210,0,1,0,0.0,2,4.0,18.0,14,2.0,0.0,1.0
45247,162,209,0,1,0,0.0,2,1.0,5.0,15,0.0,0.0,1.0
45249,162,209,1,8,0,0.0,5,5.0,20.0,14,0.0,0.0,0.0
45251,162,210,1,1,0,0.0,7,2.0,11.0,14,1.0,1.0,0.0
45252,162,210,1,1,0,0.0,2,4.0,18.0,8,1.0,1.0,0.0
45254,162,210,0,1,0,0.0,2,1.0,24.0,14,2.0,0.0,1.0
45256,162,209,1,1,0,0.0,1,1.0,22.0,9,0.0,0.0,1.0
45260,162,209,1,1,0,0.0,2,3.0,27.0,13,0.0,1.0,0.0
45261,162,209,1,1,0,0.0,1,1.0,20.0,12,0.0,0.0,0.0
45262,162,210,0,1,0,0.0,2,4.0,25.0,13,2.0,0.0,1.0
45263,162,209,1,1,1,0.0,1,3.0,5.0,10,0.0,1.0,1.0
45264,162,209,1,1,0,0.0,5,5.0,24.0,8,0.0,0.0,0.0
45265,162,209,1,1,0,0.0,6,2.0,6.0,13,0.0,0.0,0.0
45266,162,210,1,1,0,0.0,2,3.0,14.0,15,1.0,0.0,0.0
45267,162,210,1,1,0,0.0,6,1.0,2.0,8,0.0,0.0,0.0
45268,162,210,0,1,0,0.0,2,3.0,24.0,8,2.0,0.0,1.0
45269,162,209,0,1,0,0.0,2,1.0,24.0,7,0.0,0.0,1.0
45274,162,210,0,1,0,0.0,2,4.0,4.0,8,2.0,0.0,1.0
45275,162,210,1,1,0,0.0,7,2.0,27.0,11,1.0,0.0,0.0
45276,162,209,1,1,0,0.0,2,4.0,18.0,7,0.0,0.0,0.0
45277,162,210,0,1,0,0.0,2,5.0,24.0,8,2.0,0.0,1.0
45278,162,209,1,1,0,0.0,2,2.0,21.0,10,0.0,0.0,0.0
45279,162,210,0,1,0,0.0,2,5.0,26.0,7,1.0,0.0,1.0
45280,162,209,0,1,0,0.0,1,2.0,4.0,8,0.0,0.0,1.0
45284,162,209,1,1,0,0.0,7,4.0,9.0,8,0.0,0.0,0.0
45285,162,210,1,1,0,0.0,7,2.0,31.0,11,1.0,0.0,0.0
45287,162,209,1,1,0,0.0,1,3.0,12.0,14,0.0,1.0,0.0
45289,162,209,1,1,0,0.0,5,1.0,16.0,13,0.0,0.0,0.0
45290,162,210,1,1,0,0.0,7,4.0,2.0,14,1.0,0.0,0.0
45291,162,209,1,1,0,0.0,6,1.0,6.0,13,0.0,1.0,1.0
45292,162,209,1,1,0,0.0,3,4.0,11.0,14,0.0,0.0,0.0
45293,162,209,1,1,0,0.0,3,4.0,9.0,14,0.0,0.0,0.0
45294,162,210,1,1,0,0.0,5,4.0,25.0,8,1.0,3.0,2.0
45295,162,209,1,1,0,0.0,7,4.0,9.0,13,0.0,0.0,0.0
45296,162,210,0,1,0,0.0,6,1.0,22.0,8,2.0,0.0,1.0
45297,162,210,0,1,0,0.0,2,1.0,18.0,10,0.0,0.0,1.0
45298,162,210,1,1,0,0.0,2,5.0,3.0,13,1.0,0.0,0.0
45299,162,209,1,1,0,0.0,5,3.0,5.0,14,0.0,0.0,0.0
45300,162,210,0,1,0,0.0,2,5.0,19.0,7,2.0,0.0,1.0
45301,162,209,0,1,0,0.0,1,2.0,9.0,14,0.0,0.0,1.0
45302,162,210,1,1,0,0.0,6,5.0,10.0,13,1.0,1.0,1.0
45303,162,209,1,1,0,0.0,3,2.0,13.0,11,0.0,0.0,0.0
45304,162,209,0,1,0,0.0,3,1.0,5.0,9,0.0,0.0,1.0
45305,162,209,0,1,0,0.0,1,1.0,17.0,13,0.0,1.0,1.0
45306,162,209,1,13,0,0.0,7,3.0,10.0,9,0.0,1.0,1.0
45307,162,210,0,1,0,0.0,2,2.0,7.0,13,2.0,3.0,3.0
45308,162,210,0,1,0,0.0,2,3.0,31.0,14,2.0,0.0,1.0
45309,162,209,1,1,0,0.0,4,2.0,31.0,14,0.0,0.0,0.0
45310,162,210,1,1,0,0.0,6,5.0,13.0,8,0.0,0.0,0.0
45311,162,209,1,1,0,0.0,1,1.0,11.0,12,0.0,0.0,0.0
45312,162,209,1,1,0,0.0,1,3.0,5.0,14,0.0,0.0,0.0
45313,162,210,1,1,0,0.0,2,3.0,14.0,8,1.0,0.0,0.0
45316,162,209,1,1,0,0.0,1,1.0,29.0,10,0.0,1.0,0.0
45317,162,209,1,1,0,0.0,7,3.0,3.0,8,0.0,0.0,0.0
45318,162,209,1,1,0,0.0,4,5.0,21.0,9,0.0,0.0,0.0
45319,162,210,1,1,0,0.0,2,2.0,6.0,13,1.0,0.0,0.0
45320,162,210,1,25,0,0.0,7,5.0,10.0,9,1.0,0.0,0.0
45321,162,209,1,1,0,0.0,7,2.0,2.0,9,0.0,0.0,0.0
45323,162,210,1,1,0,0.0,3,4.0,6.0,13,1.0,0.0,0.0
45324,162,210,1,1,0,0.0,2,3.0,20.0,12,0.0,1.0,1.0
45325,162,209,1,3,0,0.0,7,4.0,6.0,9,0.0,0.0,0.0
45326,162,209,0,1,0,0.0,1,4.0,1.0,10,0.0,2.0,3.0
45327,162,209,1,16,0,0.0,7,3.0,29.0,9,0.0,0.0,0.0
45328,162,209,1,1,1,0.0,1,5.0,13.0,9,0.0,1.0,1.0
45329,162,210,0,1,0,0.0,5,1.0,16.0,9,0.0,0.0,1.0
45330,162,210,0,1,0,0.0,5,4.0,21.0,13,0.0,0.0,1.0
45331,162,209,1,1,0,0.0,1,5.0,30.0,13,0.0,0.0,0.0
45332,162,210,1,1,0,0.0,2,1.0,5.0,8,2.0,0.0,0.0
45333,162,210,1,1,0,0.0,2,4.0,13.0,15,1.0,0.0,0.0
45336,162,210,1,1,0,0.0,2,2.0,24.0,15,1.0,0.0,0.0
45337,162,210,0,1,0,0.0,2,3.0,12.0,14,2.0,0.0,1.0
45338,162,210,1,1,0,0.0,2,2.0,12.0,14,0.0,0.0,0.0
45339,162,210,1,1,0,0.0,5,3.0,22.0,8,1.0,0.0,0.0
45340,162,209,1,1,1,0.0,7,2.0,18.0,9,0.0,0.0,0.0
45341,162,209,1,1,0,0.0,1,1.0,19.0,12,0.0,0.0,0.0
45342,162,210,1,1,0,0.0,4,5.0,28.0,8,1.0,0.0,0.0
45343,162,210,1,1,0,0.0,2,1.0,2.0,8,0.0,0.0,0.0
45345,162,209,1,1,0,0.0,1,5.0,22.0,12,0.0,1.0,0.0
45346,162,209,1,16,0,0.0,7,5.0,17.0,8,0.0,0.0,0.0
45347,162,209,1,1,0,0.0,1,5.0,8.0,10,0.0,0.0,0.0
45348,162,209,0,1,0,0.0,3,4.0,6.0,14,0.0,0.0,1.0
45349,162,209,1,1,0,0.0,1,4.0,16.0,9,0.0,0.0,0.0
45350,162,209,0,1,0,0.0,1,1.0,20.0,13,0.0,1.0,2.0
45352,162,209,1,1,0,0.0,6,5.0,31.0,14,0.0,0.0,0.0
45353,162,210,0,1,0,0.0,6,2.0,20.0,8,2.0,0.0,1.0
45354,162,209,1,17,0,0.0,4,1.0,9.0,13,0.0,1.0,1.0
45355,162,209,1,1,0,0.0,5,4.0,23.0,8,0.0,0.0,0.0
45356,162,209,1,1,0,0.0,1,3.0,28.0,10,0.0,0.0,0.0
45358,162,210,1,1,0,0.0,2,3.0,28.0,13,1.0,0.0,0.0
45360,162,209,1,1,0,0.0,4,5.0,3.0,14,0.0,0.0,0.0
45362,162,209,1,1,0,0.0,4,5.0,21.0,13,0.0,0.0,0.0
45363,162,210,0,1,0,0.0,2,5.0,10.0,14,1.0,0.0,1.0
45364,162,209,1,1,0,0.0,4,3.0,15.0,14,0.0,0.0,0.0
45366,162,209,1,1,0,0.0,2,5.0,28.0,7,0.0,0.0,0.0
45367,162,210,1,1,0,0.0,6,2.0,9.0,9,1.0,0.0,0.0
45370,162,210,1,1,0,0.0,3,2.0,28.0,8,1.0,1.0,1.0
45371,162,209,1,1,0,0.0,7,5.0,19.0,14,0.0,1.0,0.0
45373,162,209,1,1,0,0.0,4,2.0,26.0,11,0.0,0.0,0.0
45375,162,210,1,9,0,0.0,2,1.0,29.0,10,1.0,0.0,0.0
45377,162,209,1,1,0,0.0,1,3.0,18.0,13,0.0,0.0,0.0
45378,162,210,1,9,0,0.0,2,5.0,2.0,13,1.0,0.0,0.0
45379,162,210,0,1,0,0.0,2,3.0,5.0,8,2.0,0.0,1.0
45380,162,210,1,1,0,0.0,2,3.0,5.0,14,1.0,0.0,0.0
45381,162,209,1,1,0,0.0,1,4.0,23.0,8,0.0,0.0,0.0
45382,162,209,1,1,0,0.0,1,5.0,8.0,14,0.0,1.0,1.0
45383,162,210,1,1,0,0.0,2,4.0,20.0,7,1.0,1.0,0.0
45385,162,209,0,1,0,0.0,7,5.0,3.0,8,0.0,0.0,1.0
45391,162,209,1,1,0,0.0,7,4.0,1.0,13,0.0,1.0,0.0
45392,162,210,0,1,0,0.0,2,3.0,10.0,12,2.0,0.0,1.0
45393,162,209,1,1,0,0.0,2,1.0,13.0,14,0.0,1.0,0.0
45395,162,210,1,1,0,0.0,2,2.0,11.0,8,1.0,0.0,0.0
45396,162,209,1,27,0,0.0,4,3.0,29.0,14,0.0,1.0,0.0
45398,162,209,1,1,0,0.0,7,2.0,28.0,9,0.0,0.0,0.0
45399,162,210,0,1,0,0.0,2,2.0,4.0,10,2.0,0.0,1.0
45400,162,209,0,1,0,0.0,1,4.0,18.0,12,0.0,0.0,1.0
45401,162,210,0,1,0,0.0,2,4.0,29.0,7,2.0,0.0,1.0
45402,162,209,1,1,0,0.0,1,5.0,5.0,9,0.0,0.0,0.0
45403,162,209,0,1,0,0.0,1,2.0,18.0,13,0.0,0.0,1.0
45404,162,210,1,1,0,0.0,4,4.0,6.0,8,1.0,1.0,1.0
45405,162,209,0,1,0,0.0,4,2.0,18.0,13,0.0,0.0,1.0
45406,162,210,1,1,0,0.0,2,3.0,20.0,13,0.0,1.0,1.0
45407,162,209,1,1,0,0.0,5,5.0,29.0,13,0.0,0.0,0.0
45411,162,209,1,1,1,0.0,3,2.0,23.0,13,0.0,0.0,0.0
45412,162,209,1,1,0,0.0,2,4.0,16.0,10,0.0,1.0,1.0
45414,162,209,1,1,0,0.0,3,2.0,12.0,8,0.0,0.0,0.0
45415,162,210,1,1,0,0.0,7,5.0,27.0,14,1.0,0.0,0.0
45416,162,209,1,27,0,0.0,4,3.0,5.0,9,0.0,0.0,0.0
45417,162,210,1,1,0,0.0,2,2.0,26.0,13,0.0,0.0,0.0
45418,162,210,1,1,0,0.0,2,3.0,27.0,13,0.0,0.0,0.0
45419,162,209,1,1,0,0.0,1,1.0,30.0,14,0.0,0.0,0.0
45420,162,209,1,1,0,0.0,2,1.0,26.0,8,0.0,0.0,0.0
45421,162,209,1,1,0,0.0,8,1.0,17.0,9,0.0,0.0,0.0
45423,162,209,1,1,0,0.0,1,2.0,28.0,12,0.0,1.0,0.0
45424,162,209,0,1,0,0.0,4,5.0,9.0,13,0.0,0.0,1.0
45425,162,209,1,1,0,0.0,5,2.0,20.0,14,0.0,1.0,0.0
45427,162,209,1,1,0,0.0,3,2.0,23.0,11,0.0,0.0,0.0
45428,162,210,1,1,0,0.0,2,5.0,13.0,14,0.0,0.0,0.0
45429,162,209,1,1,0,0.0,3,5.0,13.0,8,0.0,1.0,0.0
45430,162,210,1,1,0,0.0,2,4.0,28.0,13,0.0,0.0,0.0
45431,162,209,1,1,0,0.0,1,5.0,2.0,14,0.0,1.0,0.0
45433,162,209,0,1,0,0.0,4,3.0,22.0,14,0.0,0.0,1.0
45434,162,210,1,18,0,0.0,6,2.0,4.0,9,1.0,0.0,0.0
45435,162,209,1,1,0,1.0,7,3.0,17.0,11,0.0,0.0,0.0
45436,162,209,1,1,0,0.0,1,4.0,2.0,9,0.0,0.0,0.0
45437,162,210,1,1,0,0.0,2,3.0,25.0,12,1.0,0.0,0.0
45438,162,209,1,7,0,0.0,5,2.0,12.0,9,0.0,0.0,0.0
45439,162,209,0,1,0,0.0,6,4.0,15.0,13,0.0,0.0,1.0
45440,162,209,1,1,0,0.0,1,5.0,28.0,14,0.0,0.0,0.0
45441,162,210,0,1,0,0.0,2,2.0,30.0,13,2.0,1.0,2.0
45442,162,209,1,1,0,0.0,4,4.0,25.0,9,0.0,0.0,0.0
45443,162,210,0,1,0,0.0,2,4.0,27.0,14,2.0,0.0,1.0
45444,162,209,1,1,0,0.0,5,4.0,6.0,8,0.0,0.0,0.0
45445,162,209,1,1,0,0.0,5,4.0,19.0,13,0.0,0.0,0.0
45446,162,209,1,1,1,0.0,1,3.0,12.0,9,0.0,1.0,1.0
45447,162,210,1,1,0,0.0,7,2.0,3.0,13,0.0,0.0,0.0
45448,162,209,1,1,0,0.0,1,4.0,18.0,14,0.0,0.0,0.0
45451,162,209,1,27,0,0.0,4,3.0,12.0,14,0.0,0.0,0.0
45453,162,209,1,1,0,0.0,7,5.0,5.0,14,0.0,0.0,0.0
45454,162,209,1,1,0,0.0,1,2.0,31.0,8,0.0,0.0,0.0
45455,162,210,0,1,0,0.0,2,1.0,1.0,8,2.0,0.0,1.0
45456,162,210,1,1,0,0.0,6,3.0,5.0,13,1.0,0.0,0.0
45457,162,209,1,1,0,0.0,4,2.0,17.0,13,0.0,0.0,0.0
45458,162,209,0,1,0,0.0,5,4.0,5.0,13,0.0,0.0,1.0
45459,162,210,1,1,0,0.0,2,3.0,28.0,8,1.0,0.0,0.0
45460,162,210,1,1,0,0.0,6,3.0,5.0,13,1.0,0.0,0.0
45461,162,209,1,1,0,0.0,1,3.0,15.0,12,0.0,1.0,0.0
45462,162,210,0,1,0,0.0,2,5.0,10.0,8,2.0,0.0,1.0
45463,162,209,1,1,0,0.0,7,4.0,6.0,14,0.0,0.0,0.0
45464,162,210,1,1,0,0.0,7,1.0,25.0,9,0.0,0.0,0.0
45465,162,210,1,1,0,0.0,7,3.0,27.0,13,0.0,0.0,0.0
45466,162,209,1,1,0,0.0,2,4.0,16.0,12,0.0,0.0,0.0
45468,162,210,1,1,0,0.0,2,2.0,16.0,14,1.0,1.0,1.0
45469,162,209,0,3,0,0.0,7,1.0,30.0,9,0.0,0.0,1.0
45470,162,210,1,1,0,0.0,5,1.0,30.0,13,1.0,0.0,0.0
45471,162,209,1,8,0,0.0,3,5.0,7.0,9,0.0,0.0,0.0
45472,162,209,1,1,0,0.0,3,2.0,30.0,8,0.0,0.0,0.0
45473,162,209,0,1,0,0.0,2,5.0,27.0,12,0.0,0.0,1.0
45475,162,209,1,1,0,0.0,1,1.0,10.0,13,0.0,0.0,0.0
45476,162,210,0,1,0,0.0,2,3.0,27.0,13,0.0,0.0,1.0
45477,162,209,0,1,0,0.0,1,4.0,16.0,8,0.0,0.0,1.0
45478,162,209,1,1,0,0.0,5,4.0,9.0,13,0.0,2.0,2.0
45479,162,209,1,1,0,0.0,7,2.0,16.0,13,0.0,0.0,0.0
45480,162,210,1,1,0,0.0,4,4.0,25.0,8,1.0,0.0,0.0
45484,162,209,1,1,0,0.0,6,4.0,6.0,14,0.0,1.0,1.0
45486,162,210,1,1,0,0.0,7,4.0,13.0,13,1.0,0.0,0.0
